created_at,merged_at,merged,time
2024-04-30 14:14:02+00:00,2024-05-08 19:18:10+00:00,True,8.0
2024-04-30 14:04:35+00:00,2024-04-30 15:40:58+00:00,True,0.0
2024-04-30 11:30:12+00:00,2024-05-06 05:28:43+00:00,True,5.0
2024-04-30 10:43:32+00:00,2024-04-30 16:01:27+00:00,True,0.0
2024-04-30 07:41:45+00:00,2024-04-30 07:59:44+00:00,True,0.0
2024-04-30 07:05:19+00:00,,False,
2024-04-30 07:05:06+00:00,,False,
2024-04-30 04:49:50+00:00,2024-04-30 21:38:34+00:00,True,0.0
2024-04-30 01:28:41+00:00,,False,
2024-05-15 00:10:45+00:00,2024-05-15 00:58:22+00:00,True,0.0
2024-05-14 22:49:01+00:00,2024-05-16 23:52:41+00:00,True,2.0
2024-05-14 20:57:40+00:00,2024-05-14 21:18:11+00:00,True,0.0
2024-05-14 19:58:25+00:00,2024-05-14 21:44:11+00:00,True,0.0
2024-05-14 19:25:23+00:00,,False,
2024-05-14 19:18:27+00:00,2024-05-15 01:55:38+00:00,True,0.0
2024-05-14 17:38:36+00:00,,False,
2024-05-14 17:33:04+00:00,2024-05-15 22:21:08+00:00,True,1.0
2024-05-14 17:29:50+00:00,2024-05-15 10:19:47+00:00,True,0.0
2024-05-14 17:18:03+00:00,2024-05-15 15:15:17+00:00,True,0.0
2024-05-14 17:11:14+00:00,2024-05-14 18:18:33+00:00,True,0.0
2024-05-14 15:33:03+00:00,2024-05-16 23:51:49+00:00,True,2.0
2024-05-14 14:14:16+00:00,,False,
2024-05-14 13:18:49+00:00,2024-05-14 13:39:17+00:00,True,0.0
2024-05-14 07:05:46+00:00,,False,
2024-05-14 07:05:46+00:00,,False,
2024-05-14 06:17:52+00:00,2024-05-14 18:03:49+00:00,True,0.0
2024-05-14 05:28:59+00:00,2024-05-14 13:11:10+00:00,True,0.0
2024-05-14 03:38:33+00:00,,False,
2024-05-14 00:10:45+00:00,2024-05-14 18:55:05+00:00,True,0.0
2024-05-13 23:45:55+00:00,2024-05-20 19:35:20+00:00,True,6.0
2024-05-13 23:43:22+00:00,2024-05-14 17:56:41+00:00,True,0.0
2024-05-13 23:30:41+00:00,2024-05-15 15:51:09+00:00,True,1.0
2024-05-13 23:12:55+00:00,2024-05-14 09:28:29+00:00,True,0.0
2024-05-13 13:27:09+00:00,2024-05-13 21:37:13+00:00,True,0.0
2024-05-13 13:13:49+00:00,2024-05-13 16:31:36+00:00,True,0.0
2024-05-13 12:25:10+00:00,2024-05-13 21:37:37+00:00,True,0.0
2024-05-13 12:23:46+00:00,2024-05-14 10:45:32+00:00,True,0.0
2024-05-13 09:55:23+00:00,2024-05-13 21:36:24+00:00,True,0.0
2024-05-13 09:49:45+00:00,2024-05-13 20:39:04+00:00,True,0.0
2024-05-13 07:05:09+00:00,,False,
2024-05-13 07:05:06+00:00,,False,
2024-05-12 19:12:58+00:00,2024-05-15 22:30:46+00:00,True,3.0
2024-05-12 10:29:42+00:00,,False,
2024-05-12 07:04:46+00:00,,False,
2024-05-12 07:04:45+00:00,,False,
2024-05-12 05:48:52+00:00,,False,
2024-05-11 16:42:39+00:00,2024-05-13 09:20:18+00:00,True,1.0
2024-05-11 16:33:21+00:00,,False,
2024-05-11 14:33:17+00:00,,False,
2024-05-11 13:15:36+00:00,,False,
2024-05-11 08:22:30+00:00,2024-05-13 17:10:41+00:00,True,2.0
2024-05-11 07:06:14+00:00,,False,
2024-05-11 07:05:44+00:00,,False,
2024-05-11 02:24:24+00:00,2024-05-14 18:00:27+00:00,True,3.0
2024-05-10 22:43:02+00:00,2024-05-11 03:38:20+00:00,True,0.0
2024-05-10 21:46:00+00:00,2024-05-10 22:21:15+00:00,True,0.0
2024-05-10 21:10:20+00:00,2024-05-11 01:35:49+00:00,True,0.0
2024-05-10 20:09:49+00:00,,False,
2024-05-10 19:21:38+00:00,2024-05-10 19:24:57+00:00,True,0.0
2024-05-10 19:13:06+00:00,2024-05-10 21:15:40+00:00,True,0.0
2024-05-10 18:36:20+00:00,2024-05-10 18:50:01+00:00,True,0.0
2024-05-10 18:11:11+00:00,,False,
2024-05-10 17:38:01+00:00,2024-05-10 22:23:44+00:00,True,0.0
2024-05-10 16:11:47+00:00,2024-05-13 21:03:09+00:00,True,3.0
2024-05-10 15:15:40+00:00,2024-05-10 16:13:27+00:00,True,0.0
2024-05-10 14:49:39+00:00,2024-05-11 07:30:27+00:00,True,0.0
2024-05-10 09:29:22+00:00,2024-05-23 13:41:29+00:00,True,13.0
2024-05-10 09:24:53+00:00,2024-05-13 00:54:02+00:00,True,2.0
2024-05-10 09:19:31+00:00,2024-05-10 18:12:03+00:00,True,0.0
2024-05-10 07:05:18+00:00,,False,
2024-05-10 07:05:09+00:00,,False,
2024-05-10 06:13:55+00:00,2024-05-10 22:30:23+00:00,True,0.0
2024-05-10 06:00:49+00:00,,False,
2024-05-10 03:12:42+00:00,2024-05-10 21:12:33+00:00,True,0.0
2024-05-09 23:03:14+00:00,2024-05-10 14:34:34+00:00,True,0.0
2024-05-09 22:54:11+00:00,2024-05-10 14:34:22+00:00,True,0.0
2024-05-09 22:13:54+00:00,2024-05-29 21:23:59+00:00,True,19.0
2024-05-09 19:10:43+00:00,2024-05-15 01:28:27+00:00,True,5.0
2024-05-09 19:00:41+00:00,2024-05-10 14:12:34+00:00,True,0.0
2024-05-09 17:51:22+00:00,2024-05-10 18:13:06+00:00,True,1.0
2024-05-09 17:12:31+00:00,2024-05-10 22:23:25+00:00,True,1.0
2024-05-09 15:13:35+00:00,,False,
2024-05-09 14:32:17+00:00,,False,
2024-05-09 07:42:39+00:00,2024-05-09 07:45:30+00:00,True,0.0
2024-05-09 07:04:52+00:00,,False,
2024-05-09 07:04:50+00:00,,False,
2024-05-09 01:24:38+00:00,2024-05-10 21:12:57+00:00,True,1.0
2024-05-09 01:20:26+00:00,2024-05-14 17:47:54+00:00,True,5.0
2024-05-08 22:47:39+00:00,2024-05-09 16:09:24+00:00,True,0.0
2024-05-08 21:41:16+00:00,2024-05-09 08:39:18+00:00,True,0.0
2024-05-08 20:16:36+00:00,2024-05-09 17:18:21+00:00,True,0.0
2024-05-08 19:49:34+00:00,2024-05-08 22:49:57+00:00,True,0.0
2024-05-08 18:55:12+00:00,2024-05-09 01:10:59+00:00,True,0.0
2024-05-08 18:43:45+00:00,2024-05-13 16:59:59+00:00,True,4.0
2024-05-08 18:31:32+00:00,2024-05-08 23:06:39+00:00,True,0.0
2024-05-08 18:07:58+00:00,,False,
2024-05-08 16:39:11+00:00,2024-05-10 18:51:55+00:00,True,2.0
2024-05-08 15:57:06+00:00,2024-05-09 17:04:20+00:00,True,1.0
2024-05-08 15:00:46+00:00,2024-05-08 17:36:11+00:00,True,0.0
2024-05-08 12:09:15+00:00,2024-05-10 14:21:22+00:00,True,2.0
2024-05-08 11:08:10+00:00,2024-05-09 09:05:24+00:00,True,0.0
2024-05-08 09:37:19+00:00,2024-05-08 15:31:46+00:00,True,0.0
2024-05-08 09:14:00+00:00,2024-05-08 10:05:29+00:00,True,0.0
2024-05-08 07:06:12+00:00,2024-05-08 09:39:19+00:00,True,0.0
2024-05-08 07:06:08+00:00,,False,
2024-05-07 22:41:24+00:00,2024-05-08 17:30:42+00:00,True,0.0
2024-05-07 22:19:20+00:00,2024-05-08 16:14:35+00:00,True,0.0
2024-05-07 21:48:34+00:00,2024-05-07 23:08:23+00:00,True,0.0
2024-05-07 20:19:02+00:00,2024-05-07 21:14:05+00:00,True,0.0
2024-05-21 17:05:18+00:00,2024-05-21 17:44:30+00:00,True,0.0
2024-05-21 16:39:42+00:00,2024-05-21 18:27:40+00:00,True,0.0
2024-05-21 16:28:25+00:00,,False,
2024-05-21 16:28:20+00:00,,False,
2024-05-21 15:55:14+00:00,2024-05-21 20:54:23+00:00,True,0.0
2024-05-21 15:06:44+00:00,2024-05-21 15:42:56+00:00,True,0.0
2024-05-21 14:59:42+00:00,,False,
2024-05-21 11:36:53+00:00,2024-05-21 14:51:38+00:00,True,0.0
2024-05-21 10:49:34+00:00,2024-05-21 10:54:05+00:00,True,0.0
2024-05-21 10:32:54+00:00,2024-05-21 14:16:36+00:00,True,0.0
2024-05-21 07:04:54+00:00,,False,
2024-05-21 07:04:53+00:00,,False,
2024-05-21 06:49:59+00:00,2024-05-21 20:47:10+00:00,True,0.0
2024-05-21 01:45:55+00:00,2024-05-21 03:40:05+00:00,True,0.0
2024-05-21 00:36:10+00:00,2024-05-21 04:08:23+00:00,True,0.0
2024-05-21 00:35:04+00:00,2024-05-22 18:09:04+00:00,True,1.0
2024-05-20 23:53:47+00:00,2024-05-23 02:30:28+00:00,True,2.0
2024-05-20 23:42:51+00:00,2024-05-22 20:30:05+00:00,True,1.0
2024-05-20 23:28:53+00:00,2024-05-21 00:17:17+00:00,True,0.0
2024-05-20 23:28:53+00:00,,False,
2024-05-20 23:12:43+00:00,2024-05-21 01:11:07+00:00,True,0.0
2024-05-20 22:49:53+00:00,,False,
2024-05-20 22:49:45+00:00,,False,
2024-05-20 19:26:55+00:00,2024-05-26 14:03:54+00:00,True,5.0
2024-05-20 17:28:46+00:00,2024-05-20 22:23:33+00:00,True,0.0
2024-05-20 14:42:08+00:00,2024-06-05 03:25:59+00:00,True,15.0
2024-05-20 14:07:49+00:00,2024-05-21 19:39:46+00:00,True,1.0
2024-05-20 10:39:53+00:00,2024-05-20 15:44:03+00:00,True,0.0
2024-05-20 07:22:53+00:00,,False,
2024-05-20 07:07:59+00:00,,False,
2024-05-20 07:05:27+00:00,,False,
2024-05-20 07:05:24+00:00,,False,
2024-05-20 01:02:55+00:00,2024-05-20 14:50:58+00:00,True,0.0
2024-05-20 00:10:40+00:00,2024-05-20 14:35:39+00:00,True,0.0
2024-05-19 14:27:18+00:00,2024-05-20 15:09:16+00:00,True,1.0
2024-05-19 08:00:05+00:00,,False,
2024-05-19 07:04:53+00:00,,False,
2024-05-19 07:04:52+00:00,,False,
2024-05-19 05:52:28+00:00,2024-05-20 16:22:10+00:00,True,1.0
2024-05-19 00:32:57+00:00,,False,
2024-05-19 00:11:33+00:00,,False,
2024-05-18 17:12:47+00:00,2024-05-18 19:16:34+00:00,True,0.0
2024-05-18 15:32:45+00:00,,False,
2024-05-18 15:29:58+00:00,,False,
2024-05-18 15:08:51+00:00,2024-05-20 20:34:25+00:00,True,2.0
2024-05-18 14:41:21+00:00,,False,
2024-05-18 11:26:30+00:00,2024-05-30 07:58:01+00:00,True,11.0
2024-05-18 07:37:26+00:00,2024-05-18 16:46:25+00:00,True,0.0
2024-05-18 07:04:59+00:00,,False,
2024-05-18 07:04:53+00:00,,False,
2024-05-18 04:26:53+00:00,2024-05-18 05:49:49+00:00,True,0.0
2024-05-18 00:10:33+00:00,,False,
2024-05-17 21:59:36+00:00,2024-05-17 22:20:53+00:00,True,0.0
2024-05-17 20:34:44+00:00,2024-05-17 21:15:55+00:00,True,0.0
2024-05-17 14:48:45+00:00,,False,
2024-05-17 14:44:00+00:00,2024-05-17 14:47:52+00:00,True,0.0
2024-05-17 07:04:44+00:00,,False,
2024-05-17 07:04:42+00:00,,False,
2024-05-17 00:10:37+00:00,,False,
2024-05-17 00:04:24+00:00,2024-05-20 22:46:20+00:00,True,3.0
2024-05-16 23:39:50+00:00,2024-05-22 12:46:57+00:00,True,5.0
2024-05-16 23:39:45+00:00,2024-05-21 09:16:22+00:00,True,4.0
2024-05-16 23:23:23+00:00,2024-05-16 23:32:20+00:00,True,0.0
2024-05-16 23:09:46+00:00,2024-05-17 00:00:43+00:00,True,0.0
2024-05-16 20:38:38+00:00,2024-05-16 21:13:06+00:00,True,0.0
2024-05-16 20:24:31+00:00,2024-05-16 22:32:27+00:00,True,0.0
2024-05-16 17:48:08+00:00,2024-05-30 00:56:30+00:00,True,13.0
2024-05-16 15:36:39+00:00,2024-05-16 18:44:16+00:00,True,0.0
2024-05-16 15:16:28+00:00,2024-05-16 16:59:41+00:00,True,0.0
2024-05-16 14:59:30+00:00,2024-05-16 18:36:10+00:00,True,0.0
2024-05-16 14:08:55+00:00,2024-05-16 16:27:35+00:00,True,0.0
2024-05-16 12:34:52+00:00,,False,
2024-05-16 10:35:06+00:00,2024-05-20 13:30:09+00:00,True,4.0
2024-05-16 09:48:06+00:00,2024-05-16 19:59:47+00:00,True,0.0
2024-05-16 09:12:12+00:00,2024-05-20 15:13:08+00:00,True,4.0
2024-05-16 08:27:01+00:00,2024-05-18 05:56:41+00:00,True,1.0
2024-05-16 07:04:33+00:00,,False,
2024-05-16 07:04:33+00:00,,False,
2024-05-16 05:45:33+00:00,2024-05-16 22:31:32+00:00,True,0.0
2024-05-16 02:41:00+00:00,2024-05-16 19:04:23+00:00,True,0.0
2024-05-16 01:02:26+00:00,2024-05-22 14:58:36+00:00,True,6.0
2024-05-16 00:47:16+00:00,2024-05-20 19:51:01+00:00,True,4.0
2024-05-15 23:10:52+00:00,2024-05-20 23:25:02+00:00,True,5.0
2024-05-15 22:42:42+00:00,2024-05-21 22:43:41+00:00,True,6.0
2024-05-15 22:41:39+00:00,2024-05-27 00:06:25+00:00,True,11.0
2024-05-15 22:41:30+00:00,2024-05-16 13:05:28+00:00,True,0.0
2024-05-15 22:33:50+00:00,2024-05-16 01:00:20+00:00,True,0.0
2024-05-15 22:09:55+00:00,2024-05-15 23:54:50+00:00,True,0.0
2024-05-15 21:58:10+00:00,2024-05-15 23:21:41+00:00,True,0.0
2024-05-15 19:17:38+00:00,2024-05-15 23:16:53+00:00,True,0.0
2024-05-15 18:30:36+00:00,2024-05-15 21:58:43+00:00,True,0.0
2024-05-15 18:16:30+00:00,2024-05-17 08:08:29+00:00,True,1.0
2024-05-15 17:58:45+00:00,,False,
2024-05-15 17:40:34+00:00,2024-05-16 09:22:28+00:00,True,0.0
2024-05-15 16:51:34+00:00,2024-05-18 05:33:19+00:00,True,2.0
2024-05-15 14:40:14+00:00,2024-05-28 21:42:04+00:00,True,13.0
2024-05-15 13:40:03+00:00,2024-05-15 18:59:57+00:00,True,0.0
2024-05-15 13:16:53+00:00,,False,
2024-05-15 07:05:03+00:00,,False,
2024-05-15 07:04:58+00:00,,False,
